CustomerID,Recency,Frequency,Monetary,recency_labels,frequency_labels,monetary_labels,rfm_segment,rfm_score,Cluster_Id
15640.0,18,17,12336.74,newest,lowest,smallest,newest-lowest-smallest,7,1
15641.0,107,4,1887.2,newest,lowest,smallest,newest-lowest-smallest,7,2
15643.0,127,6,647.4,newest,lowest,smallest,newest-lowest-smallest,7,2
15644.0,168,4,803.54,newer,lowest,smallest,newer-lowest-smallest,6,0
15645.0,20,1,612.01,newest,lowest,smallest,newest-lowest-smallest,7,0
15646.0,37,4,425.14000000000004,newest,lowest,smallest,newest-lowest-smallest,7,2
15648.0,206,4,582.0500000000001,newer,lowest,smallest,newer-lowest-smallest,6,0
15649.0,163,2,816.0,newer,lowest,smallest,newer-lowest-smallest,6,0
15651.0,262,3,646.3,newer,lowest,smallest,newer-lowest-smallest,6,0
15652.0,93,1,337.74,newest,lowest,smallest,newest-lowest-smallest,7,0
15653.0,117,2,877.4399999999999,newest,lowest,smallest,newest-lowest-smallest,7,0
15654.0,11,2,922.53,newest,lowest,smallest,newest-lowest-smallest,7,2
15655.0,68,2,511.32,newest,lowest,smallest,newest-lowest-smallest,7,0
15656.0,47,4,748.5,newest,lowest,smallest,newest-lowest-smallest,7,2
15657.0,24,1,30.0,newest,lowest,smallest,newest-lowest-smallest,7,0
15658.0,39,8,958.9,newest,lowest,smallest,newest-lowest-smallest,7,2
15659.0,45,1,306.45,newest,lowest,smallest,newest-lowest-smallest,7,0
15660.0,27,12,1552.01,newest,lowest,smallest,newest-lowest-smallest,7,2
15661.0,224,2,309.8,newer,lowest,smallest,newer-lowest-smallest,6,0
15663.0,108,1,138.14,newest,lowest,smallest,newest-lowest-smallest,7,0
15664.0,52,2,358.63,newest,lowest,smallest,newest-lowest-smallest,7,0
15665.0,68,2,2222.21,newest,lowest,smallest,newest-lowest-smallest,7,0
15667.0,41,1,301.32,newest,lowest,smallest,newest-lowest-smallest,7,0
15668.0,189,1,76.32000000000001,newer,lowest,smallest,newer-lowest-smallest,6,0
15669.0,42,5,677.69,newest,lowest,smallest,newest-lowest-smallest,7,2
15670.0,298,1,173.05,medium,lowest,smallest,medium-lowest-smallest,5,0
15671.0,20,10,2635.4900000000002,newest,lowest,smallest,newest-lowest-smallest,7,2
15673.0,2,4,2726.23,newest,lowest,smallest,newest-lowest-smallest,7,2
15674.0,67,8,1744.02,newest,lowest,smallest,newest-lowest-smallest,7,2
15675.0,83,3,323.69,newest,lowest,smallest,newest-lowest-smallest,7,0
15676.0,10,5,3324.09,newest,lowest,smallest,newest-lowest-smallest,7,2
15677.0,51,1,657.23,newest,lowest,smallest,newest-lowest-smallest,7,0
15678.0,54,1,352.7,newest,lowest,smallest,newest-lowest-smallest,7,0
15679.0,26,4,781.28,newest,lowest,smallest,newest-lowest-smallest,7,2
15680.0,11,3,1333.68,newest,lowest,smallest,newest-lowest-smallest,7,2
15681.0,20,6,946.36,newest,lowest,smallest,newest-lowest-smallest,7,2
15683.0,119,1,193.75,newest,lowest,smallest,newest-lowest-smallest,7,0
15687.0,25,11,2981.5,newest,lowest,smallest,newest-lowest-smallest,7,1
15689.0,3,2,254.1,newest,lowest,smallest,newest-lowest-smallest,7,2
15690.0,102,2,239.76,newest,lowest,smallest,newest-lowest-smallest,7,0
15691.0,341,1,136.8,medium,lowest,smallest,medium-lowest-smallest,5,0
15692.0,30,1,191.04,newest,lowest,smallest,newest-lowest-smallest,7,0
15694.0,27,15,6423.6,newest,lowest,smallest,newest-lowest-smallest,7,1
15695.0,268,2,409.98,newer,lowest,smallest,newer-lowest-smallest,6,0
15696.0,67,12,2619.11,newest,lowest,smallest,newest-lowest-smallest,7,2
15699.0,19,1,309.65,newest,lowest,smallest,newest-lowest-smallest,7,0
15700.0,174,3,664.03,newer,lowest,smallest,newer-lowest-smallest,6,0
15701.0,75,4,1529.0,newest,lowest,smallest,newest-lowest-smallest,7,2
15703.0,266,1,211.5,newer,lowest,smallest,newer-lowest-smallest,6,0
15704.0,128,4,2293.62,newest,lowest,smallest,newest-lowest-smallest,7,2
15705.0,203,1,143.1,newer,lowest,smallest,newer-lowest-smallest,6,0
15706.0,31,7,1001.8100000000001,newest,lowest,smallest,newest-lowest-smallest,7,2
15707.0,45,4,916.98,newest,lowest,smallest,newest-lowest-smallest,7,2
15708.0,42,11,3200.73,newest,lowest,smallest,newest-lowest-smallest,7,1
15709.0,342,1,133.25,medium,lowest,smallest,medium-lowest-smallest,5,0
15712.0,11,5,1072.3600000000001,newest,lowest,smallest,newest-lowest-smallest,7,2
15713.0,145,3,346.75,newer,lowest,smallest,newer-lowest-smallest,6,0
15714.0,13,2,330.03000000000003,newest,lowest,smallest,newest-lowest-smallest,7,2
15716.0,147,4,1101.1100000000001,newer,lowest,smallest,newer-lowest-smallest,6,0
15717.0,236,1,150.3,newer,lowest,smallest,newer-lowest-smallest,6,0
15719.0,4,14,5028.42,newest,lowest,smallest,newest-lowest-smallest,7,1
15720.0,26,1,598.73,newest,lowest,smallest,newest-lowest-smallest,7,0
15721.0,13,1,471.40000000000003,newest,lowest,smallest,newest-lowest-smallest,7,2
15722.0,110,6,2169.86,newest,lowest,smallest,newest-lowest-smallest,7,2
15723.0,425,1,190.7,older,lowest,smallest,older-lowest-smallest,4,0
15724.0,69,3,212.3,newest,lowest,smallest,newest-lowest-smallest,7,0
15725.0,17,1,415.25,newest,lowest,smallest,newest-lowest-smallest,7,0
15727.0,10,7,5159.06,newest,lowest,smallest,newest-lowest-smallest,7,1
15728.0,51,1,-134.8,newest,lowest,smallest,newest-lowest-smallest,7,0
15729.0,36,2,62.0,newest,lowest,smallest,newest-lowest-smallest,7,0
15730.0,124,4,1108.38,newest,lowest,smallest,newest-lowest-smallest,7,0
15732.0,36,2,294.12,newest,lowest,smallest,newest-lowest-smallest,7,0
15733.0,311,1,162.3,medium,lowest,smallest,medium-lowest-smallest,5,0
15734.0,116,2,1339.45,newest,lowest,smallest,newest-lowest-smallest,7,0
15737.0,16,12,1121.21,newest,lowest,smallest,newest-lowest-smallest,7,2
15738.0,20,19,4788.77,newest,lowest,smallest,newest-lowest-smallest,7,1
15739.0,245,1,449.12,newer,lowest,smallest,newer-lowest-smallest,6,0
15740.0,51,1,154.88,newest,lowest,smallest,newest-lowest-smallest,7,0
15743.0,18,4,775.96,newest,lowest,smallest,newest-lowest-smallest,7,2
15744.0,79,1,34.8,newest,lowest,smallest,newest-lowest-smallest,7,0
15745.0,21,6,1071.24,newest,lowest,smallest,newest-lowest-smallest,7,2
15746.0,136,2,182.96,newest,lowest,smallest,newest-lowest-smallest,7,0
15747.0,14,3,946.64,newest,lowest,smallest,newest-lowest-smallest,7,2
15748.0,42,1,144.36,newest,lowest,smallest,newest-lowest-smallest,7,0
15749.0,40,4,21535.9,newest,lowest,smallest,newest-lowest-smallest,7,1
15750.0,16,9,2448.8,newest,lowest,smallest,newest-lowest-smallest,7,2
15752.0,41,8,2618.15,newest,lowest,smallest,newest-lowest-smallest,7,2
15753.0,131,1,79.2,newest,lowest,smallest,newest-lowest-smallest,7,0
15754.0,52,4,455.67,newest,lowest,smallest,newest-lowest-smallest,7,2
15755.0,2,8,2318.88,newest,lowest,smallest,newest-lowest-smallest,7,1
15756.0,65,4,528.01,newest,lowest,smallest,newest-lowest-smallest,7,2
15757.0,189,2,714.42,newer,lowest,smallest,newer-lowest-smallest,6,0
15758.0,26,1,205.25,newest,lowest,smallest,newest-lowest-smallest,7,0
15759.0,220,3,253.04,newer,lowest,smallest,newer-lowest-smallest,6,0
15762.0,79,2,583.75,newest,lowest,smallest,newest-lowest-smallest,7,0
15763.0,75,3,1048.67,newest,lowest,smallest,newest-lowest-smallest,7,2
15764.0,1,10,3245.47,newest,lowest,smallest,newest-lowest-smallest,7,1
15766.0,184,1,315.06,newer,lowest,smallest,newer-lowest-smallest,6,0
15768.0,117,4,581.8299999999999,newest,lowest,smallest,newest-lowest-smallest,7,0
15773.0,243,1,635.6800000000001,newer,lowest,smallest,newer-lowest-smallest,6,0
15774.0,304,1,270.8,medium,lowest,smallest,medium-lowest-smallest,5,0
15775.0,129,1,104.9,newest,lowest,smallest,newest-lowest-smallest,7,0
15776.0,135,1,241.62,newest,lowest,smallest,newest-lowest-smallest,7,0
15777.0,7,5,1021.61,newest,lowest,smallest,newest-lowest-smallest,7,2
15780.0,37,3,475.28000000000003,newest,lowest,smallest,newest-lowest-smallest,7,2
15781.0,27,4,333.56,newest,lowest,smallest,newest-lowest-smallest,7,2
15782.0,11,4,2593.94,newest,lowest,smallest,newest-lowest-smallest,7,2
15783.0,12,1,246.3,newest,lowest,smallest,newest-lowest-smallest,7,2
15785.0,61,8,2303.75,newest,lowest,smallest,newest-lowest-smallest,7,2
15786.0,45,5,4821.0,newest,lowest,smallest,newest-lowest-smallest,7,1
15787.0,28,3,933.26,newest,lowest,smallest,newest-lowest-smallest,7,2
15789.0,360,1,351.3,medium,lowest,smallest,medium-lowest-smallest,5,0
15790.0,12,1,218.75,newest,lowest,smallest,newest-lowest-smallest,7,2
15791.0,45,3,1604.44,newest,lowest,smallest,newest-lowest-smallest,7,2
15793.0,11,4,948.96,newest,lowest,smallest,newest-lowest-smallest,7,2
15795.0,151,1,610.01,newer,lowest,smallest,newer-lowest-smallest,6,0
15796.0,19,10,2663.6600000000003,newest,lowest,smallest,newest-lowest-smallest,7,2
15797.0,97,4,2207.4,newest,lowest,smallest,newest-lowest-smallest,7,2
15799.0,77,3,884.14,newest,lowest,smallest,newest-lowest-smallest,7,0
15800.0,109,2,696.89,newest,lowest,smallest,newest-lowest-smallest,7,0
15801.0,48,4,1042.19,newest,lowest,smallest,newest-lowest-smallest,7,2
15802.0,144,3,-451.42,newer,lowest,smallest,newer-lowest-smallest,6,0
15803.0,53,1,415.82000000000005,newest,lowest,smallest,newest-lowest-smallest,7,0
15804.0,13,19,3848.55,newest,lowest,smallest,newest-lowest-smallest,7,1
15805.0,25,20,5411.87,newest,lowest,smallest,newest-lowest-smallest,7,1
15806.0,48,3,784.58,newest,lowest,smallest,newest-lowest-smallest,7,2
15807.0,52,3,903.9,newest,lowest,smallest,newest-lowest-smallest,7,2
15808.0,192,5,3641.07,newer,lowest,smallest,newer-lowest-smallest,6,2
15809.0,70,6,399.21,newest,lowest,smallest,newest-lowest-smallest,7,2
15810.0,80,7,1145.43,newest,lowest,smallest,newest-lowest-smallest,7,2
15811.0,19,9,2171.32,newest,lowest,smallest,newest-lowest-smallest,7,2
15812.0,34,5,1801.14,newest,lowest,smallest,newest-lowest-smallest,7,2
15813.0,209,2,1303.9099999999999,newer,lowest,smallest,newer-lowest-smallest,6,0
15814.0,18,6,1842.73,newest,lowest,smallest,newest-lowest-smallest,7,2
15815.0,36,5,2100.6,newest,lowest,smallest,newest-lowest-smallest,7,2
15819.0,51,4,1905.45,newest,lowest,smallest,newest-lowest-smallest,7,2
15820.0,321,1,206.98,medium,lowest,smallest,medium-lowest-smallest,5,0
15821.0,46,2,570.96,newest,lowest,smallest,newest-lowest-smallest,7,0
15822.0,182,2,885.47,newer,lowest,smallest,newer-lowest-smallest,6,0
15823.0,193,2,-840.76,newer,lowest,smallest,newer-lowest-smallest,6,0
15825.0,174,1,532.94,newer,lowest,smallest,newer-lowest-smallest,6,0
15826.0,53,4,1649.3600000000001,newest,lowest,smallest,newest-lowest-smallest,7,2
15827.0,36,20,1641.48,newest,lowest,smallest,newest-lowest-smallest,7,2
15829.0,142,2,636.14,newer,lowest,smallest,newer-lowest-smallest,6,0
15830.0,61,2,547.7,newest,lowest,smallest,newest-lowest-smallest,7,0
15831.0,1,4,740.64,newest,lowest,smallest,newest-lowest-smallest,7,2
15832.0,256,1,836.79,newer,lowest,smallest,newer-lowest-smallest,6,0
15834.0,72,6,2076.3,newest,lowest,smallest,newest-lowest-smallest,7,2
15835.0,46,4,954.09,newest,lowest,smallest,newest-lowest-smallest,7,2
15836.0,47,2,117.47,newest,lowest,smallest,newest-lowest-smallest,7,0
15837.0,184,1,391.98,newer,lowest,smallest,newer-lowest-smallest,6,0
15838.0,13,21,33350.76,newest,lowest,smallest,newest-lowest-smallest,7,1
15839.0,27,5,1020.74,newest,lowest,smallest,newest-lowest-smallest,7,2
15840.0,1,3,345.66,newest,lowest,smallest,newest-lowest-smallest,7,2
15841.0,74,6,1209.1,newest,lowest,smallest,newest-lowest-smallest,7,2
15843.0,100,1,118.95000000000002,newest,lowest,smallest,newest-lowest-smallest,7,0
15844.0,48,1,130.73999999999998,newest,lowest,smallest,newest-lowest-smallest,7,0
15845.0,19,10,3650.87,newest,lowest,smallest,newest-lowest-smallest,7,1
15847.0,290,2,389.27,medium,lowest,smallest,medium-lowest-smallest,5,0
15850.0,21,2,234.88,newest,lowest,smallest,newest-lowest-smallest,7,2
15852.0,188,2,160.71,newer,lowest,smallest,newer-lowest-smallest,6,0
15853.0,53,1,110.8,newest,lowest,smallest,newest-lowest-smallest,7,0
15854.0,88,12,2969.12,newest,lowest,smallest,newest-lowest-smallest,7,2
15855.0,96,5,712.24,newest,lowest,smallest,newest-lowest-smallest,7,2
15856.0,34,31,15929.74,newest,lowest,smallest,newest-lowest-smallest,7,1
15857.0,20,1,297.0,newest,lowest,smallest,newest-lowest-smallest,7,0
15858.0,17,5,1427.57,newest,lowest,smallest,newest-lowest-smallest,7,2
15860.0,42,8,965.16,newest,lowest,smallest,newest-lowest-smallest,7,2
15861.0,14,9,2981.92,newest,lowest,smallest,newest-lowest-smallest,7,1
15862.0,114,4,832.88,newest,lowest,smallest,newest-lowest-smallest,7,0
15863.0,27,2,68.84,newest,lowest,smallest,newest-lowest-smallest,7,2
15864.0,24,8,1769.7800000000002,newest,lowest,smallest,newest-lowest-smallest,7,2
15865.0,2,3,895.13,newest,lowest,smallest,newest-lowest-smallest,7,2
15866.0,103,1,211.89,newest,lowest,smallest,newest-lowest-smallest,7,0
15867.0,24,16,3795.29,newest,lowest,smallest,newest-lowest-smallest,7,1
15869.0,160,2,149.64,newer,lowest,smallest,newer-lowest-smallest,6,0
15870.0,153,1,351.44,newer,lowest,smallest,newer-lowest-smallest,6,0
15872.0,16,2,316.25,newest,lowest,smallest,newest-lowest-smallest,7,2
15874.0,129,9,4330.67,newest,lowest,smallest,newest-lowest-smallest,7,1
15877.0,19,3,437.83,newest,lowest,smallest,newest-lowest-smallest,7,2
15880.0,578,2,299.03,oldest,lowest,smallest,oldest-lowest-smallest,3,0
15881.0,314,8,438.24,medium,lowest,smallest,medium-lowest-smallest,5,0
15882.0,200,5,495.36,newer,lowest,smallest,newer-lowest-smallest,6,0
15883.0,152,2,396.48,newer,lowest,smallest,newer-lowest-smallest,6,0
15885.0,124,3,379.35,newest,lowest,smallest,newest-lowest-smallest,7,0
15886.0,62,1,181.09,newest,lowest,smallest,newest-lowest-smallest,7,0
15888.0,81,2,141.27,newest,lowest,smallest,newest-lowest-smallest,7,0
15889.0,187,2,420.07,newer,lowest,smallest,newer-lowest-smallest,6,0
15891.0,228,1,511.68,newer,lowest,smallest,newer-lowest-smallest,6,0
15894.0,255,2,258.25,newer,lowest,smallest,newer-lowest-smallest,6,0
15895.0,151,1,179.17,newer,lowest,smallest,newer-lowest-smallest,6,0
15897.0,196,2,208.59,newer,lowest,smallest,newer-lowest-smallest,6,0
15898.0,121,6,1379.63,newest,lowest,smallest,newest-lowest-smallest,7,2
15899.0,547,1,56.25,older,lowest,smallest,older-lowest-smallest,4,0
15900.0,25,1,337.28,newest,lowest,smallest,newest-lowest-smallest,7,0
15901.0,18,3,351.73,newest,lowest,smallest,newest-lowest-smallest,7,2
15903.0,11,8,5126.34,newest,lowest,smallest,newest-lowest-smallest,7,1
15904.0,333,1,164.68,medium,lowest,smallest,medium-lowest-smallest,5,0
15906.0,21,8,1521.79,newest,lowest,smallest,newest-lowest-smallest,7,2
15907.0,178,3,882.72,newer,lowest,smallest,newer-lowest-smallest,6,0
15909.0,175,1,191.94,newer,lowest,smallest,newer-lowest-smallest,6,0
15910.0,17,8,1228.88,newest,lowest,smallest,newest-lowest-smallest,7,2
15912.0,180,2,264.62,newer,lowest,smallest,newer-lowest-smallest,6,0
15916.0,18,10,1466.01,newest,lowest,smallest,newest-lowest-smallest,7,2
15917.0,190,1,123.1,newer,lowest,smallest,newer-lowest-smallest,6,0
15918.0,273,2,334.23,newer,lowest,smallest,newer-lowest-smallest,6,0
15919.0,21,2,525.69,newest,lowest,smallest,newest-lowest-smallest,7,2
15920.0,126,4,167.5,newest,lowest,smallest,newest-lowest-smallest,7,0
15921.0,174,1,323.03000000000003,newer,lowest,smallest,newer-lowest-smallest,6,0
15922.0,667,2,363.6,oldest,lowest,smallest,oldest-lowest-smallest,3,0
15923.0,667,1,127.08,oldest,lowest,smallest,oldest-lowest-smallest,3,0
15925.0,196,1,207.15,newer,lowest,smallest,newer-lowest-smallest,6,0
15930.0,276,1,426.63,newer,lowest,smallest,newer-lowest-smallest,6,0
15932.0,2,11,2461.85,newest,lowest,smallest,newest-lowest-smallest,7,1
15933.0,23,3,1107.46,newest,lowest,smallest,newest-lowest-smallest,7,2
15935.0,7,2,416.86,newest,lowest,smallest,newest-lowest-smallest,7,2
15937.0,184,1,145.35,newer,lowest,smallest,newer-lowest-smallest,6,0
15938.0,114,5,404.58,newest,lowest,smallest,newest-lowest-smallest,7,2
15939.0,5,16,6102.26,newest,lowest,smallest,newest-lowest-smallest,7,1
15940.0,343,2,31.799999999999997,medium,lowest,smallest,medium-lowest-smallest,5,0
15942.0,135,1,337.44,newest,lowest,smallest,newest-lowest-smallest,7,0
15944.0,130,1,325.1,newest,lowest,smallest,newest-lowest-smallest,7,0
15945.0,455,1,181.0,older,lowest,smallest,older-lowest-smallest,4,0
15947.0,84,1,1708.24,newest,lowest,smallest,newest-lowest-smallest,7,0
15948.0,45,2,955.24,newest,lowest,smallest,newest-lowest-smallest,7,0
15949.0,18,2,364.72,newest,lowest,smallest,newest-lowest-smallest,7,2
15950.0,80,5,1684.46,newest,lowest,smallest,newest-lowest-smallest,7,2
15951.0,120,3,669.57,newest,lowest,smallest,newest-lowest-smallest,7,0
15952.0,183,4,781.91,newer,lowest,smallest,newer-lowest-smallest,6,0
15953.0,6,10,1632.4299999999998,newest,lowest,smallest,newest-lowest-smallest,7,2
15955.0,26,16,4389.81,newest,lowest,smallest,newest-lowest-smallest,7,1
15957.0,122,1,428.89,newest,lowest,smallest,newest-lowest-smallest,7,0
15958.0,76,1,104.35,newest,lowest,smallest,newest-lowest-smallest,7,0
15963.0,21,2,470.76,newest,lowest,smallest,newest-lowest-smallest,7,2
15965.0,19,4,808.87,newest,lowest,smallest,newest-lowest-smallest,7,2
15967.0,25,2,397.68,newest,lowest,smallest,newest-lowest-smallest,7,2
15969.0,11,4,582.9,newest,lowest,smallest,newest-lowest-smallest,7,2
15970.0,100,1,314.1,newest,lowest,smallest,newest-lowest-smallest,7,0
15971.0,2,12,4199.85,newest,lowest,smallest,newest-lowest-smallest,7,1
15973.0,237,3,99.77000000000002,newer,lowest,smallest,newer-lowest-smallest,6,0
15974.0,6,8,3429.55,newest,lowest,smallest,newest-lowest-smallest,7,1
15975.0,86,1,371.01,newest,lowest,smallest,newest-lowest-smallest,7,0
15976.0,167,2,427.64,newer,lowest,smallest,newer-lowest-smallest,6,0
15977.0,19,2,1054.73,newest,lowest,smallest,newest-lowest-smallest,7,2
15978.0,79,1,1098.78,newest,lowest,smallest,newest-lowest-smallest,7,0
15980.0,2,3,2398.86,newest,lowest,smallest,newest-lowest-smallest,7,2
15981.0,7,8,3408.48,newest,lowest,smallest,newest-lowest-smallest,7,1
15983.0,23,4,1465.12,newest,lowest,smallest,newest-lowest-smallest,7,2
15984.0,72,11,2759.93,newest,lowest,smallest,newest-lowest-smallest,7,2
15985.0,125,3,1037.42,newest,lowest,smallest,newest-lowest-smallest,7,0
15986.0,91,1,168.12,newest,lowest,smallest,newest-lowest-smallest,7,0
15987.0,14,7,1432.77,newest,lowest,smallest,newest-lowest-smallest,7,2
15988.0,21,1,156.78,newest,lowest,smallest,newest-lowest-smallest,7,0
15990.0,46,2,792.11,newest,lowest,smallest,newest-lowest-smallest,7,0
15992.0,182,1,41.989999999999995,newer,lowest,smallest,newer-lowest-smallest,6,0
15993.0,17,10,2736.92,newest,lowest,smallest,newest-lowest-smallest,7,2
15994.0,56,1,414.27,newest,lowest,smallest,newest-lowest-smallest,7,0
15996.0,2,7,1016.6800000000001,newest,lowest,smallest,newest-lowest-smallest,7,2
15998.0,89,6,3074.42,newest,lowest,smallest,newest-lowest-smallest,7,2
16000.0,152,3,12393.7,newer,lowest,smallest,newer-lowest-smallest,6,1
16003.0,61,5,2735.37,newest,lowest,smallest,newest-lowest-smallest,7,2
16005.0,14,4,578.71,newest,lowest,smallest,newest-lowest-smallest,7,2
16006.0,6,1,101.4,newest,lowest,smallest,newest-lowest-smallest,7,2
16007.0,5,4,1693.81,newest,lowest,smallest,newest-lowest-smallest,7,2
16008.0,25,3,478.78,newest,lowest,smallest,newest-lowest-smallest,7,2
16009.0,24,4,972.11,newest,lowest,smallest,newest-lowest-smallest,7,2
16010.0,129,3,392.4,newest,lowest,smallest,newest-lowest-smallest,7,0
16011.0,3,16,3352.96,newest,lowest,smallest,newest-lowest-smallest,7,1
16012.0,156,3,1415.29,newer,lowest,smallest,newer-lowest-smallest,6,0
16013.0,3,54,33366.25,newest,lower,smallest,newest-lower-smallest,8,1
16014.0,65,4,637.58,newest,lowest,smallest,newest-lowest-smallest,7,2
16015.0,28,4,689.6999999999999,newest,lowest,smallest,newest-lowest-smallest,7,2
16016.0,16,10,1440.06,newest,lowest,smallest,newest-lowest-smallest,7,2
16017.0,49,1,211.88,newest,lowest,smallest,newest-lowest-smallest,7,0
16018.0,5,2,408.90000000000003,newest,lowest,smallest,newest-lowest-smallest,7,2
16019.0,48,10,3450.2400000000002,newest,lowest,smallest,newest-lowest-smallest,7,1
16020.0,18,3,851.01,newest,lowest,smallest,newest-lowest-smallest,7,2
16022.0,262,1,602.63,newer,lowest,smallest,newer-lowest-smallest,6,0
16023.0,48,3,719.81,newest,lowest,smallest,newest-lowest-smallest,7,2
16024.0,14,1,251.03,newest,lowest,smallest,newest-lowest-smallest,7,0
16025.0,61,1,439.65999999999997,newest,lowest,smallest,newest-lowest-smallest,7,0
16026.0,45,1,236.09,newest,lowest,smallest,newest-lowest-smallest,7,0
16027.0,70,7,852.12,newest,lowest,smallest,newest-lowest-smallest,7,2
16030.0,284,1,331.24,medium,lowest,smallest,medium-lowest-smallest,5,0
16031.0,124,2,547.9,newest,lowest,smallest,newest-lowest-smallest,7,0
16033.0,6,27,8690.03,newest,lowest,smallest,newest-lowest-smallest,7,1
16034.0,40,3,437.7,newest,lowest,smallest,newest-lowest-smallest,7,2
16036.0,89,2,758.92,newest,lowest,smallest,newest-lowest-smallest,7,0
16037.0,131,3,855.02,newest,lowest,smallest,newest-lowest-smallest,7,0
16038.0,179,4,454.33000000000004,newer,lowest,smallest,newer-lowest-smallest,6,0
16040.0,150,3,1313.55,newer,lowest,smallest,newer-lowest-smallest,6,0
16041.0,91,3,3166.4,newest,lowest,smallest,newest-lowest-smallest,7,2
16042.0,23,7,1127.57,newest,lowest,smallest,newest-lowest-smallest,7,2
16043.0,6,4,773.99,newest,lowest,smallest,newest-lowest-smallest,7,2
16045.0,3,4,1340.7,newest,lowest,smallest,newest-lowest-smallest,7,2
16048.0,87,3,243.69000000000003,newest,lowest,smallest,newest-lowest-smallest,7,0
16049.0,42,3,1074.81,newest,lowest,smallest,newest-lowest-smallest,7,2
16050.0,175,1,137.9,newer,lowest,smallest,newer-lowest-smallest,6,0
16052.0,56,1,362.06,newest,lowest,smallest,newest-lowest-smallest,7,0
16053.0,94,2,1511.95,newest,lowest,smallest,newest-lowest-smallest,7,0
16054.0,147,1,783.9,newer,lowest,smallest,newer-lowest-smallest,6,0
16055.0,281,1,134.8,medium,lowest,smallest,medium-lowest-smallest,5,0
16056.0,47,1,650.75,newest,lowest,smallest,newest-lowest-smallest,7,0
16057.0,6,10,2140.2200000000003,newest,lowest,smallest,newest-lowest-smallest,7,2
16059.0,73,6,1453.16,newest,lowest,smallest,newest-lowest-smallest,7,2
16061.0,271,1,-29.95,newer,lowest,smallest,newer-lowest-smallest,6,0
16062.0,7,4,1153.62,newest,lowest,smallest,newest-lowest-smallest,7,2
16063.0,262,1,335.32,newer,lowest,smallest,newer-lowest-smallest,6,0
16065.0,455,1,367.14,older,lowest,smallest,older-lowest-smallest,4,0
16066.0,18,5,1521.04,newest,lowest,smallest,newest-lowest-smallest,7,2
16070.0,24,2,852.15,newest,lowest,smallest,newest-lowest-smallest,7,2
16071.0,46,1,326.24,newest,lowest,smallest,newest-lowest-smallest,7,0
16072.0,290,1,584.3199999999999,medium,lowest,smallest,medium-lowest-smallest,5,0
16073.0,293,2,94.35,medium,lowest,smallest,medium-lowest-smallest,5,0
16076.0,24,11,2173.53,newest,lowest,smallest,newest-lowest-smallest,7,2
16078.0,342,1,79.2,medium,lowest,smallest,medium-lowest-smallest,5,0
16079.0,18,3,1352.0,newest,lowest,smallest,newest-lowest-smallest,7,2
16080.0,69,3,176.6,newest,lowest,smallest,newest-lowest-smallest,7,0
16081.0,58,5,2799.42,newest,lowest,smallest,newest-lowest-smallest,7,2
16083.0,102,2,1317.62,newest,lowest,smallest,newest-lowest-smallest,7,0
16084.0,301,1,436.18,medium,lowest,smallest,medium-lowest-smallest,5,0
16085.0,1,5,981.51,newest,lowest,smallest,newest-lowest-smallest,7,2
16086.0,31,6,1119.31,newest,lowest,smallest,newest-lowest-smallest,7,2
16091.0,126,2,315.06,newest,lowest,smallest,newest-lowest-smallest,7,0
16092.0,116,5,779.36,newest,lowest,smallest,newest-lowest-smallest,7,2
16093.0,108,1,17.0,newest,lowest,smallest,newest-lowest-smallest,7,0
16094.0,13,6,1041.83,newest,lowest,smallest,newest-lowest-smallest,7,2
16096.0,266,1,320.62,newer,lowest,smallest,newer-lowest-smallest,6,0
16097.0,242,1,185.04999999999998,newer,lowest,smallest,newer-lowest-smallest,6,0
16098.0,89,7,2005.63,newest,lowest,smallest,newest-lowest-smallest,7,2
16099.0,52,3,731.9,newest,lowest,smallest,newest-lowest-smallest,7,2
16101.0,11,3,1245.96,newest,lowest,smallest,newest-lowest-smallest,7,2
16102.0,44,3,1842.14,newest,lowest,smallest,newest-lowest-smallest,7,2
16103.0,81,6,1429.64,newest,lowest,smallest,newest-lowest-smallest,7,2
16104.0,92,1,298.21,newest,lowest,smallest,newest-lowest-smallest,7,0
16105.0,221,1,336.96,newer,lowest,smallest,newer-lowest-smallest,6,0
16106.0,215,1,108.38,newer,lowest,smallest,newer-lowest-smallest,6,0
16107.0,19,7,3204.1600000000003,newest,lowest,smallest,newest-lowest-smallest,7,2
16108.0,86,2,816.1,newest,lowest,smallest,newest-lowest-smallest,7,0
16109.0,220,2,611.88,newer,lowest,smallest,newer-lowest-smallest,6,0
16110.0,47,3,1320.95,newest,lowest,smallest,newest-lowest-smallest,7,2
16112.0,71,4,195.73999999999998,newest,lowest,smallest,newest-lowest-smallest,7,2
16113.0,96,1,161.38,newest,lowest,smallest,newest-lowest-smallest,7,0
16114.0,172,1,135.75000000000003,newer,lowest,smallest,newer-lowest-smallest,6,0
16115.0,5,8,1660.8799999999999,newest,lowest,smallest,newest-lowest-smallest,7,2
16116.0,6,2,592.88,newest,lowest,smallest,newest-lowest-smallest,7,2
16117.0,280,1,232.21,medium,lowest,smallest,medium-lowest-smallest,5,0
16119.0,74,2,423.36,newest,lowest,smallest,newest-lowest-smallest,7,0
16120.0,31,5,1294.14,newest,lowest,smallest,newest-lowest-smallest,7,2
16121.0,59,2,854.66,newest,lowest,smallest,newest-lowest-smallest,7,0
